student_id,skill_level,interest,time_available,past_performance,goal,recommended_topic,difficulty_level,resource_type
1689,Beginner,Web Development,6+ hours,76,Certifications,JavaScript Basics,Easy,Book
1690,Intermediate,Mobile Development,4-6 hours,51,Certifications,React Native,Easy,Interactive
1691,Beginner,Python,1-2 hours,55,Academic,Python Basic,Easy,Article
1692,Intermediate,Machine Learning,2-4 hours,77,Career,Feature Engineering,Medium,Video
1693,Intermediate,Python,2-4 hours,86,Career,Web Scraping,Hard,Video
1694,Advanced,Mobile Development,4-6 hours,76,Certifications,Performance Optimization,Hard,Interactive
1695,Advanced,Mobile Development,4-6 hours,96,Academic,Native Modules,Medium,Interactive
1696,Intermediate,Python,4-6 hours,83,Hobby,Libraries (Pandas/NumPy),Easy,Interactive
1697,Advanced,Machine Learning,6+ hours,91,Hobby,Model Deployment,Easy,Book
1698,Advanced,Mobile Development,6+ hours,94,Academic,Native Modules,Medium,Book
1699,Advanced,Machine Learning,2-4 hours,69,Career,Neural Networks,Easy,Video
1700,Beginner,Mobile Development,4-6 hours,74,Hobby,Programming Fundamentals,Easy,Interactive
1701,Advanced,Mobile Development,4-6 hours,63,Career,Cross-platform Architecture,Easy,Interactive
1702,Advanced,Mobile Development,4-6 hours,83,Academic,Performance Optimization,Medium,Interactive
1703,Advanced,Web Development,1-2 hours,51,Academic,Full Stack Architecture,Easy,Article
1704,Beginner,Data Science,6+ hours,82,Career,Python for Data,Hard,Book
1705,Advanced,Python,4-6 hours,66,Academic,Decorators & Generators,Easy,Interactive
1706,Beginner,Python,1-2 hours,78,Academic,Control Flow,Medium,Article
1707,Advanced,Python,6+ hours,71,Hobby,System Design,Easy,Book
1708,Advanced,Mobile Development,2-4 hours,72,Academic,Performance Optimization,Medium,Video
1709,Intermediate,Mobile Development,2-4 hours,95,Certifications,App State Management,Medium,Video
1710,Advanced,Web Development,1-2 hours,70,Hobby,Microservices,Easy,Article
1711,Intermediate,Machine Learning,1-2 hours,59,Certifications,Scikit-learn,Easy,Article
1712,Intermediate,Python,1-2 hours,53,Certifications,Data Structures,Easy,Article
1713,Beginner,Machine Learning,2-4 hours,78,Career,Math for ML,Easy,Video
1714,Intermediate,Mobile Development,6+ hours,87,Certifications,App State Management,Medium,Book
1715,Intermediate,Mobile Development,6+ hours,90,Certifications,App State Management,Medium,Book
1716,Intermediate,Machine Learning,6+ hours,60,Hobby,Scikit-learn,Easy,Book
1717,Advanced,Web Development,6+ hours,95,Certifications,Performance Optimization,Hard,Book
1718,Beginner,Mobile Development,1-2 hours,94,Hobby,UI/UX,Easy,Article
1719,Intermediate,Machine Learning,1-2 hours,97,Hobby,Model Evaluation,Easy,Article
1720,Advanced,Data Science,1-2 hours,88,Certifications,Advanced Visualization,Hard,Article
1721,Beginner,Python,4-6 hours,86,Academic,Functions and Modules,Medium,Interactive
1722,Beginner,Mobile Development,2-4 hours,57,Academic,App Design Basics,Easy,Video
1723,Intermediate,Data Science,4-6 hours,68,Certifications,Pandas & Data Cleaning,Easy,Interactive
1724,Beginner,Web Development,2-4 hours,100,Certifications,Responsive Design,Easy,Video
1725,Beginner,Data Science,4-6 hours,63,Hobby,Statistics Basics,Easy,Interactive
1726,Advanced,Machine Learning,1-2 hours,57,Academic,Neural Networks,Easy,Article
1727,Beginner,Python,6+ hours,80,Academic,Control Flow,Medium,Book
1728,Advanced,Machine Learning,4-6 hours,100,Certifications,Model Deployment,Hard,Interactive
1729,Intermediate,Mobile Development,2-4 hours,98,Hobby,App State Management,Easy,Video
1730,Advanced,Machine Learning,6+ hours,92,Certifications,Model Deployment,Hard,Book
1731,Beginner,Data Science,1-2 hours,89,Certifications,Data Visualization,Easy,Article
1732,Intermediate,Web Development,6+ hours,71,Career,Node.js,Medium,Book
1733,Advanced,Machine Learning,4-6 hours,91,Career,Model Deployment,Hard,Interactive
1734,Beginner,Python,4-6 hours,85,Career,Functions and Modules,Hard,Interactive
1735,Advanced,Mobile Development,1-2 hours,62,Career,Cross-platform Architecture,Easy,Article
1736,Advanced,Mobile Development,2-4 hours,98,Certifications,Native Modules,Hard,Video
1737,Advanced,Python,1-2 hours,92,Hobby,Optimization,Easy,Article
1738,Beginner,Data Science,2-4 hours,65,Certifications,Statistics Basics,Easy,Video
1739,Beginner,Mobile Development,4-6 hours,75,Career,Programming Fundamentals,Easy,Interactive
1740,Intermediate,Python,4-6 hours,77,Hobby,Libraries (Pandas/NumPy),Easy,Interactive
1741,Intermediate,Python,4-6 hours,74,Academic,Libraries (Pandas/NumPy),Medium,Interactive
1742,Beginner,Python,1-2 hours,84,Hobby,Control Flow,Easy,Article
1743,Intermediate,Web Development,2-4 hours,66,Career,React.js,Easy,Video
1744,Beginner,Data Science,6+ hours,93,Hobby,Data Visualization,Easy,Book
1745,Beginner,Mobile Development,4-6 hours,61,Career,App Design Basics,Easy,Interactive
1746,Advanced,Python,4-6 hours,74,Career,System Design,Hard,Interactive
1747,Intermediate,Web Development,6+ hours,70,Academic,Node.js,Medium,Book
1748,Intermediate,Python,1-2 hours,62,Hobby,Data Structures,Easy,Article
1749,Advanced,Mobile Development,2-4 hours,81,Certifications,Performance Optimization,Hard,Video
1750,Beginner,Data Science,1-2 hours,70,Certifications,Python for Data,Easy,Article
1751,Advanced,Machine Learning,1-2 hours,80,Career,Reinforcement Learning,Hard,Article
1752,Intermediate,Web Development,1-2 hours,67,Career,React.js,Easy,Article
1753,Beginner,Mobile Development,2-4 hours,69,Certifications,App Design Basics,Easy,Video
1754,Intermediate,Python,2-4 hours,100,Hobby,Web Scraping,Easy,Video
1755,Intermediate,Mobile Development,2-4 hours,100,Hobby,App State Management,Easy,Video
1756,Advanced,Machine Learning,6+ hours,52,Career,Neural Networks,Easy,Book
1757,Intermediate,Mobile Development,4-6 hours,91,Hobby,App State Management,Easy,Interactive
1758,Beginner,Python,6+ hours,67,Academic,Python Basic,Easy,Book
1759,Advanced,Machine Learning,4-6 hours,90,Hobby,Model Deployment,Easy,Interactive
1760,Advanced,Mobile Development,4-6 hours,52,Hobby,Cross-platform Architecture,Easy,Interactive
1761,Advanced,Mobile Development,1-2 hours,69,Career,Cross-platform Architecture,Easy,Article
1762,Intermediate,Python,2-4 hours,96,Academic,Web Scraping,Medium,Video
1763,Intermediate,Web Development,4-6 hours,93,Academic,APIs & Backend,Medium,Interactive
1764,Advanced,Data Science,6+ hours,67,Hobby,Deep Learning,Easy,Book
1765,Advanced,Data Science,4-6 hours,63,Certifications,Deep Learning,Easy,Interactive
1766,Advanced,Data Science,1-2 hours,94,Hobby,Advanced Visualization,Easy,Article
1767,Advanced,Python,6+ hours,50,Career,Decorators & Generators,Easy,Book
1768,Advanced,Web Development,6+ hours,85,Certifications,Performance Optimization,Hard,Book
1769,Intermediate,Mobile Development,1-2 hours,100,Career,App State Management,Hard,Article
1770,Advanced,Python,6+ hours,93,Career,Optimization,Hard,Book
1771,Intermediate,Machine Learning,4-6 hours,74,Hobby,Feature Engineering,Easy,Interactive
1772,Advanced,Python,1-2 hours,79,Academic,System Design,Medium,Article
1773,Beginner,Machine Learning,1-2 hours,64,Career,Python for ML,Easy,Article
1774,Intermediate,Data Science,2-4 hours,55,Academic,Pandas & Data Cleaning,Easy,Video
1775,Advanced,Web Development,2-4 hours,81,Academic,Microservices,Medium,Video
1776,Beginner,Data Science,6+ hours,95,Hobby,Data Visualization,Easy,Book
1777,Beginner,Web Development,6+ hours,57,Academic,HTML/CSS Basics,Easy,Book
1778,Advanced,Mobile Development,6+ hours,60,Hobby,Cross-platform Architecture,Easy,Book
1779,Advanced,Mobile Development,2-4 hours,54,Hobby,Cross-platform Architecture,Easy,Video
1780,Advanced,Python,2-4 hours,66,Hobby,Decorators & Generators,Easy,Video
1781,Advanced,Data Science,2-4 hours,93,Career,Advanced Visualization,Hard,Video
1782,Advanced,Mobile Development,4-6 hours,93,Certifications,Native Modules,Hard,Interactive
1783,Beginner,Machine Learning,1-2 hours,70,Certifications,Math for ML,Easy,Article
1784,Intermediate,Data Science,1-2 hours,93,Certifications,SQL for Data,Medium,Article
1785,Intermediate,Data Science,1-2 hours,96,Hobby,SQL for Data,Easy,Article
1786,Beginner,Data Science,6+ hours,84,Certifications,Python for Data,Easy,Book
1787,Intermediate,Python,6+ hours,62,Academic,Data Structures,Easy,Book
1788,Beginner,Mobile Development,1-2 hours,97,Hobby,UI/UX,Easy,Article
1789,Advanced,Machine Learning,1-2 hours,65,Hobby,Neural Networks,Easy,Article
1790,Beginner,Data Science,4-6 hours,54,Career,Statistics Basics,Easy,Interactive
1791,Beginner,Machine Learning,6+ hours,51,Academic,Python for ML,Easy,Book
1792,Intermediate,Web Development,1-2 hours,80,Hobby,Node.js,Easy,Article
1793,Intermediate,Python,4-6 hours,83,Hobby,Libraries (Pandas/NumPy),Easy,Interactive
1794,Beginner,Mobile Development,6+ hours,98,Career,UI/UX,Hard,Book
1795,Advanced,Machine Learning,1-2 hours,55,Career,Neural Networks,Easy,Article
1796,Beginner,Machine Learning,4-6 hours,94,Career,ML Fundamentals,Hard,Interactive
1797,Beginner,Python,6+ hours,53,Academic,Python Basic,Easy,Book
1798,Advanced,Machine Learning,1-2 hours,56,Career,Neural Networks,Easy,Article
1799,Advanced,Python,4-6 hours,74,Certifications,System Design,Hard,Interactive
1800,Beginner,Mobile Development,6+ hours,64,Career,App Design Basics,Easy,Book
1801,Intermediate,Machine Learning,6+ hours,100,Certifications,Model Evaluation,Medium,Book
1802,Advanced,Mobile Development,1-2 hours,71,Career,Performance Optimization,Hard,Article
1803,Intermediate,Mobile Development,4-6 hours,87,Hobby,App State Management,Easy,Interactive
1804,Beginner,Python,1-2 hours,88,Career,Functions and Modules,Hard,Article
1805,Advanced,Web Development,2-4 hours,90,Academic,Performance Optimization,Medium,Video
1806,Intermediate,Machine Learning,6+ hours,96,Certifications,Model Evaluation,Medium,Book
1807,Beginner,Web Development,2-4 hours,52,Career,HTML/CSS Basics,Easy,Video
1808,Beginner,Data Science,6+ hours,82,Academic,Python for Data,Medium,Book
1809,Intermediate,Mobile Development,2-4 hours,59,Certifications,React Native,Easy,Video
1810,Intermediate,Mobile Development,4-6 hours,68,Academic,React Native,Easy,Interactive
1811,Beginner,Mobile Development,2-4 hours,53,Hobby,App Design Basics,Easy,Video
1812,Advanced,Mobile Development,1-2 hours,77,Academic,Performance Optimization,Medium,Article
1813,Beginner,Web Development,2-4 hours,100,Career,Responsive Design,Hard,Video
1814,Intermediate,Web Development,6+ hours,94,Certifications,APIs & Backend,Medium,Book
1815,Advanced,Data Science,4-6 hours,89,Academic,Advanced Visualization,Medium,Interactive
1816,Intermediate,Data Science,2-4 hours,56,Certifications,Pandas & Data Cleaning,Easy,Video
1817,Beginner,Machine Learning,2-4 hours,50,Hobby,Python for ML,Easy,Video
1818,Advanced,Web Development,6+ hours,89,Hobby,Performance Optimization,Easy,Book
1819,Beginner,Machine Learning,4-6 hours,97,Certifications,ML Fundamentals,Easy,Interactive
1820,Beginner,Machine Learning,2-4 hours,50,Academic,Python for ML,Easy,Video
1821,Beginner,Python,4-6 hours,51,Career,Python Basic,Easy,Interactive
1822,Beginner,Data Science,6+ hours,62,Academic,Statistics Basics,Easy,Book
1823,Beginner,Python,2-4 hours,62,Academic,Python Basic,Easy,Video
1824,Beginner,Web Development,4-6 hours,96,Hobby,Responsive Design,Easy,Interactive
1825,Intermediate,Mobile Development,2-4 hours,61,Hobby,React Native,Easy,Video
1826,Beginner,Web Development,4-6 hours,56,Career,HTML/CSS Basics,Easy,Interactive
1827,Advanced,Web Development,6+ hours,91,Career,Performance Optimization,Hard,Book
1828,Intermediate,Web Development,4-6 hours,79,Hobby,Node.js,Easy,Interactive
1829,Intermediate,Data Science,2-4 hours,83,Certifications,ML Basics,Medium,Video
1830,Advanced,Python,1-2 hours,59,Hobby,Decorators & Generators,Easy,Article
1831,Beginner,Web Development,6+ hours,94,Academic,Responsive Design,Medium,Book
1832,Intermediate,Mobile Development,6+ hours,90,Hobby,App State Management,Easy,Book
1833,Beginner,Mobile Development,2-4 hours,84,Academic,Programming Fundamentals,Medium,Video
1834,Beginner,Data Science,2-4 hours,53,Academic,Statistics Basics,Easy,Video
1835,Beginner,Mobile Development,6+ hours,63,Career,App Design Basics,Easy,Book
1836,Intermediate,Mobile Development,1-2 hours,60,Certifications,React Native,Easy,Article
1837,Advanced,Mobile Development,4-6 hours,81,Certifications,Performance Optimization,Hard,Interactive
1838,Beginner,Data Science,4-6 hours,83,Certifications,Python for Data,Easy,Interactive
1839,Advanced,Machine Learning,6+ hours,67,Certifications,Neural Networks,Easy,Book
1840,Advanced,Mobile Development,1-2 hours,63,Hobby,Cross-platform Architecture,Easy,Article
1841,Beginner,Machine Learning,2-4 hours,75,Hobby,Math for ML,Easy,Video
1842,Intermediate,Machine Learning,6+ hours,86,Hobby,Model Evaluation,Easy,Book
1843,Intermediate,Data Science,1-2 hours,58,Career,Pandas & Data Cleaning,Easy,Article
1844,Intermediate,Machine Learning,4-6 hours,64,Career,Scikit-learn,Easy,Interactive
1845,Intermediate,Mobile Development,4-6 hours,77,Certifications,Flutter/Dart,Medium,Interactive
1846,Intermediate,Machine Learning,6+ hours,73,Certifications,Feature Engineering,Medium,Book
1847,Intermediate,Data Science,6+ hours,51,Hobby,Pandas & Data Cleaning,Easy,Book
1848,Intermediate,Web Development,4-6 hours,91,Career,APIs & Backend,Hard,Interactive
1849,Intermediate,Python,4-6 hours,82,Career,Libraries (Pandas/NumPy),Hard,Interactive
1850,Intermediate,Web Development,1-2 hours,57,Career,React.js,Easy,Article
1851,Intermediate,Python,2-4 hours,71,Hobby,Libraries (Pandas/NumPy),Easy,Video
1852,Advanced,Data Science,4-6 hours,69,Academic,Deep Learning,Easy,Interactive
1853,Beginner,Mobile Development,2-4 hours,98,Academic,UI/UX,Medium,Video
1854,Beginner,Data Science,4-6 hours,72,Certifications,Python for Data,Easy,Interactive
1855,Intermediate,Mobile Development,1-2 hours,80,Hobby,Flutter/Dart,Easy,Article
1856,Intermediate,Web Development,2-4 hours,96,Hobby,APIs & Backend,Easy,Video
1857,Intermediate,Web Development,6+ hours,96,Certifications,APIs & Backend,Medium,Book
1858,Intermediate,Python,4-6 hours,62,Certifications,Data Structures,Easy,Interactive
1859,Advanced,Machine Learning,2-4 hours,78,Certifications,Reinforcement Learning,Hard,Video
1860,Advanced,Python,4-6 hours,58,Hobby,Decorators & Generators,Easy,Interactive
1861,Intermediate,Python,6+ hours,92,Academic,Web Scraping,Medium,Book
1862,Intermediate,Web Development,6+ hours,77,Certifications,Node.js,Medium,Book
1863,Advanced,Mobile Development,4-6 hours,70,Career,Performance Optimization,Hard,Interactive
1864,Advanced,Python,2-4 hours,59,Academic,Decorators & Generators,Easy,Video
1865,Advanced,Mobile Development,6+ hours,74,Hobby,Performance Optimization,Easy,Book
1866,Intermediate,Python,6+ hours,62,Certifications,Data Structures,Easy,Book
1867,Beginner,Data Science,6+ hours,90,Academic,Data Visualization,Medium,Book
1868,Beginner,Web Development,1-2 hours,93,Hobby,Responsive Design,Easy,Article
1869,Beginner,Mobile Development,6+ hours,51,Hobby,App Design Basics,Easy,Book
1870,Beginner,Python,6+ hours,68,Hobby,Python Basic,Easy,Book
1871,Beginner,Data Science,1-2 hours,79,Career,Python for Data,Easy,Article
1872,Intermediate,Mobile Development,1-2 hours,60,Academic,React Native,Easy,Article
1873,Intermediate,Machine Learning,2-4 hours,57,Hobby,Scikit-learn,Easy,Video
1874,Advanced,Machine Learning,6+ hours,97,Career,Model Deployment,Hard,Book
1875,Intermediate,Web Development,2-4 hours,63,Academic,React.js,Easy,Video
1876,Intermediate,Machine Learning,2-4 hours,88,Academic,Model Evaluation,Medium,Video
1877,Advanced,Web Development,6+ hours,67,Hobby,Full Stack Architecture,Easy,Book
1878,Beginner,Web Development,6+ hours,54,Certifications,HTML/CSS Basics,Easy,Book
1879,Advanced,Web Development,4-6 hours,86,Certifications,Performance Optimization,Hard,Interactive
1880,Intermediate,Machine Learning,1-2 hours,97,Career,Model Evaluation,Hard,Article
1881,Intermediate,Machine Learning,4-6 hours,94,Academic,Model Evaluation,Medium,Interactive
1882,Intermediate,Mobile Development,2-4 hours,76,Hobby,Flutter/Dart,Easy,Video
1883,Beginner,Mobile Development,6+ hours,79,Certifications,Programming Fundamentals,Easy,Book
1884,Advanced,Web Development,1-2 hours,75,Career,Microservices,Hard,Article
1885,Beginner,Web Development,4-6 hours,90,Academic,Responsive Design,Medium,Interactive
1886,Advanced,Python,2-4 hours,81,Certifications,System Design,Hard,Video
1887,Advanced,Python,4-6 hours,54,Career,Decorators & Generators,Easy,Interactive
1888,Advanced,Data Science,6+ hours,78,Hobby,Big Data Tools,Easy,Book
1889,Intermediate,Web Development,1-2 hours,79,Career,Node.js,Medium,Article
1890,Beginner,Machine Learning,6+ hours,71,Certifications,Math for ML,Easy,Book
1891,Beginner,Machine Learning,1-2 hours,50,Academic,Python for ML,Easy,Article
1892,Beginner,Web Development,4-6 hours,92,Certifications,Responsive Design,Easy,Interactive
1893,Intermediate,Machine Learning,1-2 hours,55,Hobby,Scikit-learn,Easy,Article
1894,Advanced,Machine Learning,2-4 hours,80,Academic,Reinforcement Learning,Medium,Video
1895,Beginner,Web Development,1-2 hours,88,Career,Responsive Design,Hard,Article
1896,Beginner,Data Science,1-2 hours,84,Certifications,Python for Data,Easy,Article
1897,Beginner,Python,1-2 hours,93,Academic,Functions and Modules,Medium,Article
1898,Beginner,Machine Learning,4-6 hours,61,Hobby,Python for ML,Easy,Interactive
1899,Advanced,Python,2-4 hours,78,Career,System Design,Hard,Video
1900,Advanced,Mobile Development,1-2 hours,74,Academic,Performance Optimization,Medium,Article
1901,Intermediate,Python,1-2 hours,53,Certifications,Data Structures,Easy,Article
1902,Beginner,Web Development,4-6 hours,65,Hobby,HTML/CSS Basics,Easy,Interactive
1903,Beginner,Python,6+ hours,51,Career,Python Basic,Easy,Book
1904,Intermediate,Web Development,1-2 hours,64,Career,React.js,Easy,Article
1905,Advanced,Web Development,2-4 hours,52,Certifications,Full Stack Architecture,Easy,Video
1906,Advanced,Python,4-6 hours,70,Hobby,System Design,Easy,Interactive
1907,Advanced,Web Development,6+ hours,77,Career,Microservices,Hard,Book
1908,Beginner,Web Development,1-2 hours,72,Academic,JavaScript Basics,Medium,Article
1909,Beginner,Python,6+ hours,91,Academic,Functions and Modules,Medium,Book
1910,Beginner,Machine Learning,2-4 hours,79,Hobby,Math for ML,Easy,Video
1911,Beginner,Data Science,4-6 hours,52,Career,Statistics Basics,Easy,Interactive
1912,Beginner,Machine Learning,4-6 hours,99,Certifications,ML Fundamentals,Easy,Interactive
1913,Beginner,Mobile Development,2-4 hours,66,Career,App Design Basics,Easy,Video
1914,Advanced,Data Science,6+ hours,93,Hobby,Advanced Visualization,Easy,Book
1915,Intermediate,Web Development,4-6 hours,92,Certifications,APIs & Backend,Medium,Interactive
1916,Beginner,Data Science,1-2 hours,88,Certifications,Data Visualization,Easy,Article
1917,Intermediate,Mobile Development,2-4 hours,82,Career,Flutter/Dart,Hard,Video
1918,Beginner,Python,1-2 hours,69,Hobby,Python Basic,Easy,Article
1919,Advanced,Machine Learning,2-4 hours,89,Career,Model Deployment,Hard,Video
1920,Beginner,Web Development,4-6 hours,81,Academic,JavaScript Basics,Medium,Interactive
1921,Beginner,Web Development,6+ hours,63,Career,HTML/CSS Basics,Easy,Book
1922,Beginner,Mobile Development,6+ hours,97,Academic,UI/UX,Medium,Book
1923,Beginner,Data Science,4-6 hours,91,Career,Data Visualization,Hard,Interactive
1924,Advanced,Machine Learning,4-6 hours,98,Career,Model Deployment,Hard,Interactive
1925,Beginner,Data Science,4-6 hours,65,Hobby,Statistics Basics,Easy,Interactive
1926,Advanced,Python,2-4 hours,93,Hobby,Optimization,Easy,Video
1927,Advanced,Machine Learning,4-6 hours,61,Certifications,Neural Networks,Easy,Interactive
1928,Advanced,Python,1-2 hours,81,Career,System Design,Hard,Article
1929,Beginner,Python,2-4 hours,63,Hobby,Python Basic,Easy,Video
1930,Beginner,Web Development,2-4 hours,65,Career,HTML/CSS Basics,Easy,Video
1931,Intermediate,Machine Learning,4-6 hours,60,Hobby,Scikit-learn,Easy,Interactive
1932,Beginner,Machine Learning,2-4 hours,88,Hobby,ML Fundamentals,Easy,Video
1933,Intermediate,Data Science,6+ hours,90,Hobby,SQL for Data,Easy,Book
1934,Intermediate,Machine Learning,1-2 hours,73,Certifications,Feature Engineering,Medium,Article
1935,Intermediate,Web Development,6+ hours,78,Certifications,Node.js,Medium,Book
1936,Advanced,Mobile Development,6+ hours,98,Hobby,Native Modules,Easy,Book
1937,Intermediate,Python,6+ hours,77,Career,Libraries (Pandas/NumPy),Medium,Book
1938,Intermediate,Mobile Development,2-4 hours,85,Hobby,App State Management,Easy,Video
1939,Intermediate,Machine Learning,6+ hours,69,Certifications,Scikit-learn,Easy,Book
1940,Intermediate,Machine Learning,6+ hours,54,Academic,Scikit-learn,Easy,Book
1941,Beginner,Machine Learning,2-4 hours,59,Hobby,Python for ML,Easy,Video
1942,Beginner,Python,4-6 hours,81,Certifications,Control Flow,Easy,Interactive
1943,Intermediate,Machine Learning,4-6 hours,74,Certifications,Feature Engineering,Medium,Interactive
1944,Intermediate,Mobile Development,1-2 hours,76,Career,Flutter/Dart,Medium,Article
1945,Beginner,Machine Learning,2-4 hours,62,Certifications,Python for ML,Easy,Video
1946,Intermediate,Data Science,6+ hours,90,Academic,SQL for Data,Medium,Book
1947,Advanced,Python,6+ hours,77,Hobby,System Design,Easy,Book
1948,Beginner,Machine Learning,1-2 hours,73,Career,Math for ML,Easy,Article
1949,Advanced,Web Development,4-6 hours,88,Certifications,Performance Optimization,Hard,Interactive
1950,Advanced,Web Development,4-6 hours,65,Hobby,Full Stack Architecture,Easy,Interactive
1951,Beginner,Python,1-2 hours,91,Certifications,Functions and Modules,Easy,Article
1952,Intermediate,Mobile Development,1-2 hours,83,Hobby,Flutter/Dart,Easy,Article
1953,Intermediate,Web Development,6+ hours,66,Academic,React.js,Easy,Book
1954,Advanced,Mobile Development,6+ hours,87,Academic,Native Modules,Medium,Book
1955,Advanced,Machine Learning,1-2 hours,56,Academic,Neural Networks,Easy,Article
1956,Beginner,Data Science,2-4 hours,97,Certifications,Data Visualization,Easy,Video
1957,Advanced,Data Science,1-2 hours,60,Certifications,Deep Learning,Easy,Article
1958,Beginner,Python,1-2 hours,99,Certifications,Functions and Modules,Easy,Article
1959,Advanced,Machine Learning,4-6 hours,96,Certifications,Model Deployment,Hard,Interactive
1960,Beginner,Web Development,4-6 hours,61,Hobby,HTML/CSS Basics,Easy,Interactive
1961,Beginner,Machine Learning,2-4 hours,82,Career,Math for ML,Hard,Video
1962,Intermediate,Mobile Development,2-4 hours,61,Hobby,React Native,Easy,Video
1963,Beginner,Web Development,2-4 hours,66,Certifications,HTML/CSS Basics,Easy,Video
1964,Intermediate,Mobile Development,1-2 hours,90,Hobby,App State Management,Easy,Article
1965,Beginner,Data Science,1-2 hours,74,Career,Python for Data,Easy,Article
1966,Intermediate,Python,4-6 hours,51,Hobby,Data Structures,Easy,Interactive
1967,Intermediate,Machine Learning,1-2 hours,50,Career,Scikit-learn,Easy,Article
1968,Intermediate,Python,1-2 hours,56,Hobby,Data Structures,Easy,Article
1969,Advanced,Python,6+ hours,88,Academic,Optimization,Medium,Book
1970,Intermediate,Machine Learning,4-6 hours,88,Certifications,Model Evaluation,Medium,Interactive
1971,Intermediate,Data Science,4-6 hours,70,Hobby,ML Basics,Easy,Interactive
1972,Intermediate,Machine Learning,6+ hours,89,Career,Model Evaluation,Hard,Book
1973,Intermediate,Data Science,1-2 hours,50,Certifications,Pandas & Data Cleaning,Easy,Article
1974,Advanced,Machine Learning,2-4 hours,51,Career,Neural Networks,Easy,Video
1975,Advanced,Data Science,2-4 hours,73,Certifications,Big Data Tools,Hard,Video
1976,Advanced,Machine Learning,6+ hours,92,Hobby,Model Deployment,Easy,Book
1977,Beginner,Data Science,1-2 hours,90,Academic,Data Visualization,Medium,Article
1978,Beginner,Data Science,6+ hours,64,Certifications,Statistics Basics,Easy,Book
1979,Intermediate,Mobile Development,1-2 hours,72,Certifications,Flutter/Dart,Medium,Article
1980,Intermediate,Python,6+ hours,68,Hobby,Data Structures,Easy,Book
1981,Advanced,Web Development,1-2 hours,58,Certifications,Full Stack Architecture,Easy,Article
1982,Beginner,Data Science,6+ hours,60,Certifications,Statistics Basics,Easy,Book
1983,Beginner,Machine Learning,2-4 hours,65,Hobby,Python for ML,Easy,Video
1984,Beginner,Python,1-2 hours,77,Career,Control Flow,Easy,Article
1985,Beginner,Data Science,6+ hours,99,Academic,Data Visualization,Medium,Book
1986,Beginner,Data Science,6+ hours,92,Career,Data Visualization,Hard,Book
1987,Advanced,Web Development,6+ hours,55,Academic,Full Stack Architecture,Easy,Book
1988,Beginner,Mobile Development,1-2 hours,91,Academic,UI/UX,Medium,Article
1989,Intermediate,Machine Learning,6+ hours,64,Hobby,Scikit-learn,Easy,Book
1990,Intermediate,Python,4-6 hours,55,Career,Data Structures,Easy,Interactive
1991,Beginner,Data Science,2-4 hours,97,Career,Data Visualization,Hard,Video
1992,Advanced,Data Science,2-4 hours,70,Certifications,Big Data Tools,Hard,Video
1993,Advanced,Python,4-6 hours,53,Hobby,Decorators & Generators,Easy,Interactive
1994,Intermediate,Machine Learning,4-6 hours,99,Academic,Model Evaluation,Medium,Interactive
1995,Advanced,Web Development,2-4 hours,56,Certifications,Full Stack Architecture,Easy,Video
1996,Beginner,Mobile Development,6+ hours,70,Hobby,Programming Fundamentals,Easy,Book
1997,Intermediate,Web Development,6+ hours,93,Certifications,APIs & Backend,Medium,Book
1998,Beginner,Mobile Development,4-6 hours,59,Career,App Design Basics,Easy,Interactive
1999,Advanced,Data Science,4-6 hours,82,Career,Big Data Tools,Hard,Interactive
2000,Intermediate,Mobile Development,6+ hours,90,Hobby,App State Management,Easy,Book
